type,Mã trạm/LakeCode,Trạm/Hồ,Tên sông/Lưu vực,Tên tỉnh,Thời gian (UTC),Mực nước (m),Cảnh báo/Xu thế,Cảnh báo value (0-4),Chênh lệch cảnh báo (m),BĐ1 (m),BĐ2 (m),BĐ3 (m),Mực nước lịch sử (m),Năm lũ lịch sử,x,y,Dung tích (m3),Dung tích TK (m3),Tỷ lệ dung tích (%),Q đến (m3/s),Q xả (m3/s),Mực nước BT (m),Mực nước GC (m),Mã Cảnh báo,province_code,basin_code
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-12 19:00,1.23,Dưới BĐ1,0.0,-2.27,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-12 20:00,1.25,Dưới BĐ1,0.0,-2.25,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-12 21:00,1.27,Dưới BĐ1,0.0,-2.23,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-12 22:00,1.29,Dưới BĐ1,0.0,-2.21,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-12 23:00,1.3,Dưới BĐ1,0.0,-2.2,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 01:00,1.34,Dưới BĐ1,0.0,-2.16,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 02:00,1.35,Dưới BĐ1,0.0,-2.15,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 03:00,1.35,Dưới BĐ1,0.0,-2.15,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 04:00,1.34,Dưới BĐ1,0.0,-2.16,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 05:00,1.3,Dưới BĐ1,0.0,-2.2,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 06:00,1.25,Dưới BĐ1,0.0,-2.25,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 08:00,1.14,Dưới BĐ1,0.0,-2.36,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 09:00,1.12,Dưới BĐ1,0.0,-2.38,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 10:00,1.1,Dưới BĐ1,0.0,-2.4,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 11:00,1.1,Dưới BĐ1,0.0,-2.4,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 12:00,1.08,Dưới BĐ1,0.0,-2.42,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 13:00,1.08,Dưới BĐ1,0.0,-2.42,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 14:00,1.05,Dưới BĐ1,0.0,-2.45,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 15:00,1.06,Dưới BĐ1,0.0,-2.44,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 16:00,1.07,Dưới BĐ1,0.0,-2.43,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 17:00,1.09,Dưới BĐ1,0.0,-2.41,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 18:00,1.13,Dưới BĐ1,0.0,-2.37,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 19:00,1.16,Dưới BĐ1,0.0,-2.34,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 20:00,1.17,Dưới BĐ1,0.0,-2.33,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 21:00,1.18,Dưới BĐ1,0.0,-2.32,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-13 22:00,1.18,Dưới BĐ1,0.0,-2.32,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-14 00:00,1.15,Dưới BĐ1,0.0,-2.35,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-14 01:00,1.14,Dưới BĐ1,0.0,-2.36,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-14 02:00,1.13,Dưới BĐ1,0.0,-2.37,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-14 03:00,1.15,Dưới BĐ1,0.0,-2.35,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-14 04:00,1.18,Dưới BĐ1,0.0,-2.32,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-14 05:00,1.16,Dưới BĐ1,0.0,-2.34,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-14 06:00,1.16,Dưới BĐ1,0.0,-2.34,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-14 07:00,1.14,Dưới BĐ1,0.0,-2.36,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-14 08:00,1.11,Dưới BĐ1,0.0,-2.39,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-14 09:00,1.07,Dưới BĐ1,0.0,-2.43,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-14 10:00,1.06,Dưới BĐ1,0.0,-2.44,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-14 11:00,1.01,Dưới BĐ1,0.0,-2.49,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-14 12:00,1.01,Dưới BĐ1,0.0,-2.49,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-14 13:00,0.98,Dưới BĐ1,0.0,-2.52,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 00:00,1.07,Dưới BĐ1,0.0,-2.43,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 01:00,1.05,Dưới BĐ1,0.0,-2.45,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 02:00,1.04,Dưới BĐ1,0.0,-2.46,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 03:00,1.05,Dưới BĐ1,0.0,-2.45,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 04:00,1.06,Dưới BĐ1,0.0,-2.44,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 05:00,1.09,Dưới BĐ1,0.0,-2.41,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 06:00,1.11,Dưới BĐ1,0.0,-2.39,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 07:00,1.11,Dưới BĐ1,0.0,-2.39,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 08:00,1.11,Dưới BĐ1,0.0,-2.39,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 09:00,1.09,Dưới BĐ1,0.0,-2.41,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 10:00,1.08,Dưới BĐ1,0.0,-2.42,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 11:00,1.06,Dưới BĐ1,0.0,-2.44,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 12:00,1.03,Dưới BĐ1,0.0,-2.47,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 13:00,1.04,Dưới BĐ1,0.0,-2.46,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 14:00,1.04,Dưới BĐ1,0.0,-2.46,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 15:00,1.02,Dưới BĐ1,0.0,-2.48,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 16:00,1.06,Dưới BĐ1,0.0,-2.44,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 17:00,1.1,Dưới BĐ1,0.0,-2.4,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 18:00,1.16,Dưới BĐ1,0.0,-2.34,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 19:00,1.23,Dưới BĐ1,0.0,-2.27,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 20:00,1.31,Dưới BĐ1,0.0,-2.19,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 21:00,1.4,Dưới BĐ1,0.0,-2.1,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-15 22:00,1.49,Dưới BĐ1,0.0,-2.01,3.5,5.0,6.5,8.76,2013.0,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-16 01:00,1.67,Dưới BĐ1,0.0,-1.83,3.5,5.0,6.5,8.76,2013,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71540,Trà Khúc,Trà Khúc,Quảng Ngãi,2025-11-16 02:00,1.71,Dưới BĐ1,0.0,-1.79,3.5,5.0,6.5,8.76,2013,108.78299713134766,15.133000373840332,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 00:00,0.82,Dưới BĐ1,0.0,-0.18,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 01:00,0.78,Dưới BĐ1,0.0,-0.22,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 02:00,0.69,Dưới BĐ1,0.0,-0.31,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 03:00,0.56,Dưới BĐ1,0.0,-0.44,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 04:00,0.43,Dưới BĐ1,0.0,-0.57,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 05:00,0.26,Dưới BĐ1,0.0,-0.74,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 06:00,0.12,Dưới BĐ1,0.0,-0.88,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 07:00,-0.01,Dưới BĐ1,0.0,-1.01,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 08:00,-0.12,Dưới BĐ1,0.0,-1.12,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 09:00,-0.13,Dưới BĐ1,0.0,-1.13,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 10:00,-0.13,Dưới BĐ1,0.0,-1.13,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 11:00,-0.01,Dưới BĐ1,0.0,-1.01,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 12:00,0.12,Dưới BĐ1,0.0,-0.88,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 13:00,0.27,Dưới BĐ1,0.0,-0.73,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 14:00,0.39,Dưới BĐ1,0.0,-0.61,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 15:00,0.47,Dưới BĐ1,0.0,-0.53,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 16:00,0.5,Dưới BĐ1,0.0,-0.5,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 17:00,0.51,Dưới BĐ1,0.0,-0.49,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 18:00,0.51,Dưới BĐ1,0.0,-0.49,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 19:00,0.51,Dưới BĐ1,0.0,-0.49,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 20:00,0.55,Dưới BĐ1,0.0,-0.45,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 21:00,0.56,Dưới BĐ1,0.0,-0.44,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 22:00,0.65,Dưới BĐ1,0.0,-0.35,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-10 23:00,0.71,Dưới BĐ1,0.0,-0.29,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 00:00,0.76,Dưới BĐ1,0.0,-0.24,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 01:00,0.8,Dưới BĐ1,0.0,-0.2,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 02:00,0.77,Dưới BĐ1,0.0,-0.23,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 03:00,0.67,Dưới BĐ1,0.0,-0.33,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 04:00,0.53,Dưới BĐ1,0.0,-0.47,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 05:00,0.41,Dưới BĐ1,0.0,-0.59,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 06:00,0.26,Dưới BĐ1,0.0,-0.74,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 07:00,0.13,Dưới BĐ1,0.0,-0.87,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 08:00,-0.02,Dưới BĐ1,0.0,-1.02,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 09:00,-0.08,Dưới BĐ1,0.0,-1.08,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 10:00,-0.09,Dưới BĐ1,0.0,-1.09,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 11:00,-0.05,Dưới BĐ1,0.0,-1.05,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 12:00,0.07,Dưới BĐ1,0.0,-0.93,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 13:00,0.2,Dưới BĐ1,0.0,-0.8,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 14:00,0.37,Dưới BĐ1,0.0,-0.63,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 15:00,0.5,Dưới BĐ1,0.0,-0.5,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 16:00,0.57,Dưới BĐ1,0.0,-0.43,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 17:00,0.57,Dưới BĐ1,0.0,-0.43,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 18:00,0.57,Dưới BĐ1,0.0,-0.43,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 19:00,0.59,Dưới BĐ1,0.0,-0.41,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 20:00,0.59,Dưới BĐ1,0.0,-0.41,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 21:00,0.62,Dưới BĐ1,0.0,-0.38,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 22:00,0.67,Dưới BĐ1,0.0,-0.33,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-11 23:00,0.71,Dưới BĐ1,0.0,-0.29,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 00:00,0.73,Dưới BĐ1,0.0,-0.27,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 01:00,0.81,Dưới BĐ1,0.0,-0.19,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 02:00,0.78,Dưới BĐ1,0.0,-0.22,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
River,71521,Cẩm Lệ,Vu Gia - Thu Bồn,TP. Đà Nẵng,2025-11-12 03:00,0.76,Dưới BĐ1,0.0,-0.24,1.0,2.0,2.5,4.4,1964.0,108.20899963378906,16.009000778198242,,,,,,,,,,
